,DATE,REVIEW,star
1224,2019-4-22,쓰레기겜 환불도안됨,1
1225,2020-2-18,쿠키 덕분에 거를겜 찾음,1
1226,2019-8-18,16성채 업그레이드했는데 업그레이드 보상이 안들어 왔습니다 확인좀 해주세요,3
1227,2020-10-15,현질없이는 힘들다,4
1228,2021-1-6,튜브캣에서6만원준다고 해서 하는데 돈줘도 안함 난 바로지움,1
1229,2020-6-24,현질 유도 지림 절대 하지 마삼,1
1230,2020-9-29,노가다 좋아하시는분들 좋아할듯요,3
1231,2019-12-22,서로서로 도움을 주고 받는 게임이라 좋아요,5
1232,2019-1-28,이거 세력10만달성하기엄청어려워서 만에서 900에서 그만둠 네이버 쿠키의 유혹에 빠진쎔이죠,3
1233,2019-4-29,최악의 게임ㅋ 쿠키 주니까 다운받았지... 이거 하는 사람들 수준... 알만하고 노잼,1
1234,2018-12-25,이게임이왜인기게임선정이짘ㅋㅋㅋ 욕을너무많이먹어서그런가,1
1235,2018-11-5,재밌게 재밌게 하고 있습니다,4
1236,2019-3-23,제정신이냐? 이걸 게임이라고 만듬? 개발자들이 저능아 임이 분명함,1
1237,2020-1-4,괜찮네요 자원이 너무,5
1238,2020-8-30,접속이나 잘되게하자 좀~!!!,2
1239,2020-2-23,시간이 잘 가는 게임입니다,4
1240,2019-4-18,안녕하세요 제가 현제 r3263 지역에 있는데 r3275지역으로 가능 방법이 있으면 알려주시면 감사하겠습니다,4
1241,2018-11-5,카카오페이지 캐시준다고했는데 10레벨올려도 안주고 사기침,3
1242,2020-8-23,시간 가는줄모르고하고있네요^^,5
1243,2018-10-30,카카오스토리 3500캐시 지불이 안되네요.,1
1244,2019-12-21,과금이 과한 거 말고는 다 괜찮음,4
1245,2020-5-1,아직은 좀 많이 어려운 게임,3
1246,2020-10-17,힘들게 성채레벨10달성했는데 왜 카카오페이지코인 않줌?,1
1247,2018-10-29,성채10렙찍었는데캐쉬슬라이드주작치네3000캐쉬준다해놓고안줍니까?,1
1248,2018-11-18,"최악의 게임, 돈 없으면 못할게임, 돈만벌려는 개발업체",1
1249,2020-3-14,레벨10올리면2억코인준다면안주는사기광고신규 처음했는데 사기치는광고,1
1250,2020-10-9,캐쉬받으려고했는데이건진짜하기싫네요하지마세요,1
1251,2020-2-11,예들아 이거다운이 안되,1
1252,2020-12-24,재미있는 게임입니다,5
1253,2018-11-10,3만원 투자했는데 캐시슬라이드 돈 안줌???? 성채10됐는데안주는건 뭐임 당황스럽네,1
1254,2020-3-4,보이루 그 인사 한번했다고 정지나 하냐? 놀거 없으면 게임 업데이트나해,1
1255,2019-4-21,그냥 문상 포인 얻을려고 설치 ㅋㅋㅋ,3
1256,2020-8-9,굿 ㅋㅋㅋ근데 과금유도가 좀 있음,5
1257,2020-3-3,메갈겜 하지맙시다 ㅂㅇㄹ라고 했다고 정지를 먹였다네요,1
1258,2018-9-13,님들아 성채 15에 세력 30만인데 보상좀 주셈;,5
1259,2019-10-2,솔까 돈받으려고 이거하는데 그저그람,3
1260,2019-8-29,최악이다 이런류의 게임 많이 해봤지만 최악이다,1
1261,2019-2-4,그냥 노잼게임 1점도 아까움 월드오브라이징인가? 그거랑 똑같음,1
1262,2019-2-7,계정탈퇴하는법없나요? 계정탈퇴요 계정이 없는거에요?,1
1263,2019-12-28,와.. 그냥 생각없이 시작했는데.. 지금은 너무 재밋게 하고있어여 ..,5
1264,2018-11-13,보상때문에 하기는 한다만... 최악의 게임이다,1
1265,2018-12-22,카카오페이지 성채 10레벨 찍었는데 캐시 언제 주나요,1
1266,2018-12-29,캐슬에서 10렙 찍으래서 찍었는데 3000캐시 주세요,3
1267,2018-9-28,성채 레벨 10달성했는데...캐쉬슬라이드 3천원 지급안되네요...ㅠㅠ,2
1268,2018-10-21,게임이 좀 친절했으면,4
1269,2019-1-10,9시 리셋이던데 어제 9시전꺼 이멜보상 1만골드 안들어왓어요,5
1270,2020-8-8,재미있게 잘 하고 있음,5
1271,2019-1-13,골드가250000만큼 갑자기 늘어났어요^^,5
1272,2019-6-2,갑자기 코인이 15만개가 되었는데 저는 결제를 한 기억이 없는데;; 뭔일이져 이게????????,3
1273,2019-4-12,쓰레기겜 뒷통수 작렬겜,1
1274,2019-2-2,결제창만 주구장창 ㅎㅎ,5
1275,2019-1-11,매일 10000 골드 들어오는게 안들어왔어요,1
1276,2018-12-31,쓰레기네요 저두 카카오페이지땜에했는데 안주네요 ㅠㅠ,1
1277,2018-12-10,별하나도 아깝다 완전노잼,1
1278,2018-11-8,너무 재미없음ㅜㅠ삭제합니다,1
1279,2020-3-29,뭔지는모르겠지만 잘하고있어요ㅋ,5
1280,2019-6-25,겁나 불친절하고 과금유도심함 겜하는내내 누가 쳐들어와서 치고박고하느라 이벤트는 개뿔ㅋㅋㅋ 10만 찍었는데 쿠키안줘요 하지마셈 낚시임,1
1281,2018-9-19,와...광고좀그만해라!,1
1282,2018-12-20,캐시슬라이드 성채10만들기 했는데 적립이 안되네요 확인 부탁드립니다,5
1283,2019-8-17,개같은 게임이라고 하기엔 개도불쌍하다,1
1284,2018-10-13,카카오페이지 캐시 안주네 뭐야? 겁나 짜증나네,1
1285,2019-7-11,이벤트 리워드 지급은 언제되나요,5
1286,2019-5-18,10만세력만들었는데 왜포인트안주나요,5
1287,2020-5-3,10만달성했는데 포인트가 안들어와요 ㅜㅜ,5
1288,2020-6-21,행여나 20만 하려고 시도조차 하지마세요,1
1289,2018-12-22,왜 카카오페이지캐쉬안주나요?10만들었는데,1
1290,2019-12-31,네이버시리즈넘들 쿠키 안주는데? 10만 어케찍엇는덷;;,1
1291,2018-12-12,재밌어요 할만해요,5
1292,2021-1-18,초반이라 잘 모르겠으나 자원이ㅋ,4
1293,2020-3-10,아니 카카오 3500원준다고 해서 열심히 새력 4만넘었는데...왜 안줍니까!!!!!,1
1294,2019-2-8,"극혐 노가다,시간낭비 게임",1
1295,2018-10-10,걍 다 필요없고 캐시나줘요,1
1296,2018-11-7,3000캐쉬 이거 바로 지급도 안되고 짜증,1
1297,2019-5-10,아니 녹티스 상판때기붙여놓고 파판 욕은 왜 맥임ㅠ,1
1298,2019-12-21,세력 4만넘으면 카카오스토리 케쉬준담서 왜 안주냐ㅡㅡ,1
1299,2020-8-8,이건 뭐 접속도 안되네,1
1300,2019-4-28,너무 재미없음 깔지마셈😠,1
1301,2020-1-15,초기지만 재미있게 하는중,5
1302,2021-1-25,별 로 임,1
1303,2018-10-18,캐시슬라이더 3001캐시 준다고했는데 안들어오네요 넣어주실수있나요?,1
1304,2018-12-18,아니 카카오페이지에서 왜자꾸빡치게함 자꾸 이런비슷한거만하면 캐쉬안들어옴 개자식들,1
1305,2018-11-24,접속...왜..안되는겁니까?,1
1306,2018-9-28,캐시슬라이드 보상이 안들어오네요...,1
1307,2019-3-8,폰을 바꿨는데 이전게 없어졌어요,1
1308,2020-3-15,혹시나 네이×웹툰 광고보고 깔으셨다면 하지마세요,1
1309,2020-10-11,한게임 머니 왜 안줘욧!!!!!,1
1310,2019-1-29,이겜재미로하는흑우는없제? 10만하고지움,1
1311,2019-1-10,카카오페이지 케시를 지급해주지 않네요..... 절대 하지 마세요...,5
1312,2019-3-17,왜 포인트 안주죠? 10랩달성하라고해서 10랩달성했는데요? 사기인가요?,1
1313,2018-10-27,캐쉬슬라이드 10달성하면 3000준다길래 기다림을가지고 달성했는데 왜 적립이안되는거조??,1
1314,2020-1-30,ㅋㅋ생각보다시간가는줄모름,5
1315,2019-8-20,골드 google play 봄 선물 대방출 아이템 사용이 안돼요.,5
1316,2019-2-1,제발 안드로이드도 셀변경하게 해주세요,3
1317,2019-5-7,세력 10만찍었는데 쿠키는 언제주나요,1
1318,2020-4-5,여러분 이거 앱 신고가능해요 신고하세요 ㅋㅋ,1
1319,2019-7-13,재미가 단1도없어요.,1
1320,2019-2-3,재미도없고 광고만뜨고 망겜에 누가함,1
1321,2020-3-12,쿠키 때문에 깔았는데 쿠키도 못받고 최악,1
1322,2019-8-17,40만을 언제 모으고 있으라고 차라리 문상사는게 더 빠르겠다 안해,1
1323,2019-9-14,"이 게임 한 마디로 말 하면 노.답.!,노잼!! 이게 대체 면 게임이냐...",1
1324,2018-12-31,캐시슬라이드돈이안들어오네요확인좀해주세요,1
1325,2018-11-25,정말 최악 하시는 분들 고생 많으시네요......ㅋ 왜 하실까?,1
1326,2019-9-14,모든 기본 건설50프로가 적용이 갑자기 안됨,1
1327,2018-11-8,성채 레벨 10했는데 포커머니 왜 지급안되요..,2
1328,2018-10-22,님들 이거 짝퉁임 하지 마셈,1
1329,2019-11-4,와... 세력 10만이요? 진짜 양심없네.. 세력은 30주면서 10만?,1
1330,2018-12-29,캐쉬왜지급안해주나요10레벨까지갓는데사기꾼이네 신문고올려서이런겜못하게해야겟네 드런겜걸렷네,1
1331,2019-3-2,아니 게임이 터치가안돼 뭘 하라는거야,1
1332,2018-12-2,돈 많이 드는 게임입니다,1
1333,2020-4-5,그냥 시간때우기 좋아여,5
1334,2020-11-13,흥미진진하구만ㅎㅎ,5
1335,2019-4-8,자세한 설명 없어서 힘드네.그냥 알아서 하는게,2
1336,2020-7-26,2020.7.26 오후 9시경 세력 20만 달성. 20분째 카카오페이지 이벤트 캐쉬 안들어오고 있다.,1
1337,2020-5-23,그냥 시간 때우기용,5
1338,2018-10-31,성채레벨12인데 캐시슬라이드에서 3000점 준다고했는데 왜 안주나요?,1
1339,2018-9-30,이걸 참 뭐라해야할지.. 할 가치가 없는 게임.,1
1340,2020-2-11,카톡때문에 깔았는데 생각보다 재밌음,5
1341,2020-8-6,아주 재미있어요 꾸준히 할께요,5
1342,2020-11-26,힌게임 포인트 왜 안해주나요?,1
1343,2018-10-10,양아치네 이런걸로 캐쉬먹튀도 하는구나,1
1344,2020-12-7,갈수록 현질유도 극심,3
1345,2019-5-10,정말로 재미있는 게임이에여!!!,5
1346,2019-2-28,디펜더3 리워드얻을려고시작햇는데 성채10렙 달성햇는데 왜 코인안줘요???? 그외에도 깬거많은데...,3
1347,2019-1-11,아니;; 네이버 웹툰에서 세력10만 찍으면 쿠키191개 준다고 했는데 어째서 안주는 건가요??,1
1348,2020-6-14,게임을 이해 하기가 너무 힘드네요,2
1349,2021-2-8,아직몰라이제시작,4
1350,2019-1-5,성채 10레벨 달성했는데...카카오페이지 캐쉬 얼른 주세요!!,1
1351,2020-9-5,먼지모르겠는데 중독성있음,5
1352,2018-11-4,제가 비밀 상자에서 70골드를 받아야 하는데 안 받아 저요 껐다 켜도 안받아 져요 70골드 주세요!!,3
1353,2019-12-21,돈많은백수 무조건하세요,5
1354,2019-9-24,아니 버릴수없는거 실화 까는것도 안됌 나는ㅁ,1
1355,2018-12-19,운영자가 운영을 개판으로 함..,1
1356,2019-5-12,세력 10만달성 했는데 ㆍ왜 포인트 안주나요?,2
1357,2019-3-3,잼없음 ㅅㄱ ㅋㅋㅋㅋ 그래도 불쌍하니 별2개,2
1358,2019-12-31,재미있는데 뭔가 아쉬워요,5
1359,2021-1-17,잼나네요ㅎㅎㅅㄴ,4
1360,2019-10-9,너무시간이걸러 오졋다,1
1361,2021-3-10,할만하네요,5
1362,2018-10-10,돈 때문에 하는 게임 양민들은 시작하자마자 공격받고 시작함ㄹㅇ 니네들은 이게 최선이냐,1
1363,2019-1-20,진짜짜증나요😠😠😠골드얼들러면결졔자고하라하고😡😡😡😡😡😡😡😡,1
1364,2020-10-24,게임 초기화 어떻게 하는거야? 타뷸라 라사는 어떻게 얻는거야?,1
1365,2020-7-3,상점창이 너무자주뜸,3
1366,2019-4-10,시타델업그레이드하라는데 없는데요그런거 무엇인가요,3
1367,2019-2-21,살면서 처음으로 게임하는것보다 공부하는게 낫다고 생각하는건 처음이네,1
1368,2021-1-7,이성훈 작가의 작품을,5
1369,2020-7-13,카카오캐쉬 받으러왓다가 재미느끼고잇어요,5
1370,2020-3-22,세력 10만 달성했는데 쿠키가 안들어오는데 확인좀 해주세요,5
1371,2019-12-29,겁나 재미없네 쓰레기 게임 엥간히 잼없어야지,1
1372,2018-12-1,사진에 나온 저 년이랑 ㅅㅅ하고 싶다,1
1373,2021-1-15,돈 많이 들어간다,1
1374,2020-10-31,중독성 미침... 쓰바방ㅋㅋㅋ ㅜㅜㅜㅜㅜ,4
1375,2019-1-23,님들쿠키안들어온다는거5일안에안해서그런거 에요제발생각을하고사세요 설명안읽나요?에휴,3
1376,2020-6-18,"재미있게 하고,있어요",5
1377,2018-10-2,정말 이게임을 하라는 건지 하지 말라는 건지 ...,1
1378,2019-5-21,쿠키왜안주나요 10레벨 겨우겨우달성했는데,1
1379,2020-11-15,야 이겜 헬로펫앱 무료트릿 얻을려고 깐앱인데 한번만 더그러면 반으로 죽일거야,1
1380,2020-9-22,캐쉬준대서 억지로 20만 만들었는데 캐쉬 왜 안줌????,1
1381,2018-11-12,님들ㅋㅋㅋ성채가 아니라 세력이요 세력!!,4
1382,2018-11-8,성채10 캐쉬 왜주나요? 어의가 없네ㅡㅠ,1
1383,2020-1-26,오늘 오전에 접속이 계속 안되네요...??,1
1384,2021-1-2,좋은 게임이네요,5
1385,2020-5-31,렉 진짜 엄청심하네요,1
1386,2019-1-16,그냥 말할 것도 없는 쓰레기 게임.,1
1387,2019-11-7,레벨 올리기 너무 힘들어요ㅠㅠ,1
1388,2021-1-17,조아요 조아요,5
1389,2019-4-25,아 근데 나 왜 이렇게 잘 알고 있는 것이 특징이다,5
1390,2019-1-6,랙오지는 게임 아니 이건 게임이 아니라 패기물임 갑자기 패기물한테 미안해지내 이딴거랑비교해서,1
1391,2019-5-18,계정삭제 하고픈데 회원탈퇴어떻게 하나요?,1
1392,2019-5-4,세력 10만 만들었는데 왜 네이버 웹툰 쿠키안주시죠,1
1393,2019-2-27,카카오 성채10렙 이벤트 달성했는데 캐쉬안들어오네요.,5
1394,2019-5-1,베터리 수명 줄이는 게임,1
1395,2020-8-28,과금 유도만! 하는 게임,1
1396,2020-3-15,ㅣ할만한 갬이엿습니다감사 합니다,5
1397,2020-10-10,루즈하지만 도시키우는 맛이잇네요,5
1398,2018-12-25,성채10까지했는데 왜카카오페이지 3500캐쉬안주는거죠?,1
1399,2018-10-11,카카오페이지에서 다운받고 힘들게 10랩 찍엇는데 왜 캐쉬 안주냐ㅡㅡ,1
1400,2020-1-24,킬링타임용으로 좋네요.,4
1401,2018-12-6,하..쓰레기중에 최상의 쓰레기를 만들어놧네 ㅋㅋ정말 드러운 쓰레기네,1
1402,2020-3-22,첨이라 좀 어렵네,5
1403,2018-10-1,성채 10레벨 달성했는데 왜 3000캐쉬 안줘요?? 빨리주세요,1
1404,2019-1-25,캐시 왜주나요?10렙달성했는데,1
1405,2019-2-8,카카오페이지 3500포인트 카카오페이지에서 문의하면 받을수있습니다,3
1406,2019-1-18,성 레벨 좀 빨리 올랐으면 좋겠네요,5
1407,2019-6-10,엥... 카카페에 떠있어서 재미 없는거 꾹 참고 했는디 안주네여.. 시ㅣ간아깝다,1
1408,2020-8-30,오류 개 심함,1
1409,2021-1-16,재밋어요 ㅎㅎ,5
1410,2018-11-9,성채 10레벨인데 캐시슬라이드로 캐시는 어떻게 받는건가요?,1
1411,2020-1-22,네이버시리즈 세력 11만달성하면 준다던 쿠키가 들어오지않고있어요,1
1412,2018-11-7,왜골드를줬는데 왜골드가안채워지지,3
1413,2020-1-13,자원 모으기가 어렵다.,4
1414,2020-2-3,별거없는데 중독성있음,5
1415,2018-11-30,성채 래벨10했는데 왜 포인트 3천안주나요? 캐시슬라이드,1
1416,2019-3-3,쿠키 빨리 주세요. 10만 찍음,2
1417,2021-1-28,젬없어 ㅡㅡ,2
1418,2018-11-5,카카오페이지 캐시 준다는데 3500원 안줌ㅡㅡ,2
1419,2018-10-20,이겜 진짜나쁜게임입니다. 짜증나는 개똥망겜 입니다,1
1420,2020-2-27,생각보다 재밌습니다,3
1421,2018-10-15,성채 레벨 10달성했는데 칩왜안주시나요?,5
1422,2019-7-26,재밌어요^^ 레벨10 달성했어요!! 인스타 리더 600하트 주세요^^ ㅎㅎ,5
1423,2019-10-28,광...광고가....,1
1424,2019-3-23,제길 배드 파판 먼저간 사람만 손해 인 망겜,1
1425,2019-7-3,과금없이 못하는게임,1
1426,2018-12-28,십만 넘고 80만까지 찍었는데 쿠키 안옴..,1
1427,2018-10-7,성채 10렙 달성 카카오페이지 캐시 언제주는거임? 이럴꺼면 하질말던가 개판이네,1
1428,2019-4-22,요번 업데이트로 과금하신분들 폭망함,1
1429,2019-2-17,왜 성채 10레벨 달성했는데 캐쉬 안들어오나요,1
1430,2019-1-22,하 짝퉁겜 망겜이죠 하지말아여 여러분 레벨도잘안오름게다가 클레시오브클렌 베낌 ㅋㅋㅋ망겜 ㅋㅋㅋ게노잼,1
1431,2018-11-10,캐시슬라이드 3000캐시 왜 안줌,1
1432,2020-3-14,세력 빨리 올려주세요,5
1433,2018-9-28,게임에서 리워드 준다길래.,1
1434,2020-6-6,길드 잘 만나면 무과금에 100렙,5
1435,2018-11-29,세력 10만 달성하려면 얼마나 걸리냐 죽기전에는 달성 할수는 있는거냐,1
1436,2019-1-9,렉이 없어지면 좋겠습니다,4
1437,2019-3-18,이거 파판 맞나? 쓰레긴데? 저작권 위반이 의심됌.,1
1438,2018-10-21,영광의 경제 연구 편람 대체 어디서 나오냐구;;;;,5
1439,2020-10-21,이거 절대하지마세요 슈뤡입니다,1
1440,2020-2-10,최악. 이게 겜인지뭔지 모르겠다. 진짜 뭔재미로 하냐ㅋㅋㅋ,1
1441,2018-11-10,솔직히 딴겜에서 뭐주는거는 그앱을욕하자.... 환블은이해한다,3
1442,2020-9-11,24시간안에 20만달성했는데..안줌..,5
1443,2019-5-5,성채레벨10찍으면 포인트 준댓는대 안 들어오내요 답변 빨리 해주세요,1
1444,2018-12-31,10레벨 힘들게 달성했는데 캐쉬 안주시나요?ㅜ,1
1445,2020-6-12,별 1점도주기 싫네요,1
1446,2019-7-8,"한가할때 시간때우기로,,",4
1447,2018-11-15,성채10레벨달성했는데포인트왜안줘요??빨리주세요진짜,1
1448,2018-9-30,성채10렙했는데 캐쉬슬라이드 지급안돼네요,1
1449,2019-5-15,성장이 빨라요,3
1450,2020-1-15,그저그럼 세력키우기,3
1451,2019-5-6,3500원 카카오 페이지 지급 안해 주시나요?4만 넘었는데...,5
1452,2020-10-7,다음캐시받으러 왔다,3
1453,2020-2-1,생각보다 재밌어요,5
1454,2019-3-23,전략 재미 있음,4
1455,2020-4-28,할만해요 좀 어려너운데,3
1456,2020-2-22,빠져들고있다 접속해라,5
1457,2018-11-19,캐시슬라이드에서 성채 레벨10하면 준다면서 왜 안줌...,1
1458,2021-1-18,머 그런대로,4
1459,2020-6-14,그냥 돈 만 쓰게 하는 게임,1
1460,2019-2-2,재미지네요~~~,5
1461,2019-12-24,은근히중독성있고잼나네용~*^^*,5
1462,2018-12-23,세력 십만이벤 땜에 온인간들아 꿈도 꾸지마라 ㅋ 오일안에 힘들다 개수작에 당하지들마라 ㅋ,1
1463,2019-12-1,아주아주 주씁니다.,5
1464,2020-1-8,돈을 많이 투자하면 짱!!,5
1465,2018-12-15,이렇게 재미있게 만들 수 있을까,5
1466,2019-2-23,걍현질유도하더라궁 막퍼준다고생각했는데아니더라궁,2
1467,2018-10-12,돈 마니 필요 합니다,1
1468,2020-4-15,공짜모드는 힘들어요~~,4
1469,2018-9-15,성채 10 달성 하면 한게임 머니 준다면서 지금 장난 나랑 하는거요? 빨리 주삼 열받어 있으니깐,1
1470,2018-11-20,이겜 대한미국 역대 최악ㅡ절대 하지 마삼 1원도 투자안해서 천만다행...,1
1471,2020-2-22,진째 카카오페이지에서 3500캐시 준대서 세력78까지 갛는데 안줌,1
1472,2020-9-23,세력 20만달성 했는데 이벤트지급을 안하네,1
1473,2020-9-23,포인트 얻으려했는데 꽤잼음,5
1474,2019-2-2,돈은 좀 드네요,3
1475,2019-9-25,게임이 재밌네요..^^,5
1476,2018-11-14,기다리는게 지루 하네요,5
1477,2020-9-24,음 그럭저럭할만합니당,5
1478,2020-3-28,잘하고있어용~~~!!,5
1479,2019-3-10,현질아님안되는게임,2
1480,2020-8-20,참쉽고 잼나는게임이네요,5
1481,2020-6-17,세력키우기 진짜 힘들어요,5
1482,2018-11-5,카카오캐쉬 3500준다면서 성채 10만들었는데 왜안줌ㅡㅡ,3
1483,2018-11-9,환불요청합니다,2
1484,2019-2-17,이겜 노잼에 현질유도좋아하는 사기꾼들이 열심히 만든똥겜인데 네이버쿠키191개 주니까 참는다 그래도 쓰레기는 쓰레기,1
1485,2020-8-4,의외로 재밌네요 ㅎㅎ,5
1486,2020-10-26,레벨업 너무 힘듬,3
1487,2020-1-20,이름이 입력이 안돼요..빨리 좀 봐주세요,1
1488,2020-9-28,생각보다 재밌네,5
1489,2019-1-5,정말 재미없는게임,1
1490,2019-2-14,야!송진주 내가너좋아한다,5
1491,2020-12-25,굿 중독성 갑입니다,5
1492,2019-3-13,존잼인데 과금유도 심하다.,5
1493,2019-12-25,으아 넘 힘들어어어어,5
1494,2019-3-29,세력 올리는거 중독됨,5
1495,2020-2-11,돈만있음 장땡..,4
1496,2020-10-9,재미없어요ㅡㅡ,3
1497,2020-1-7,어캐하는지 몰르겟어요ㅜ,5
1498,2019-4-14,좀 괜찬아서 5점드릴게요!,5
1499,2019-3-11,차라리 네이버199포인트를 사고말지 빌어먹을 쓰레기게임,1
1500,2019-11-7,10렙 찍었는데 포커머니 안 들어오는거야,1
1501,2018-10-16,개임 시작이 조금 어려움,4
1502,2018-12-3,재미 있기는 합니다,3
1503,2020-11-15,좋아요 재밌네요,4
1504,2019-10-13,국내산돼지고기추천입니다 ㅋㅋ,5
1505,2018-11-2,마피아42에서 10성채하면 252루나 주기로 했는데 안줌 접을게요 망겜,1
1506,2020-4-5,하면 할수록 재미있음,5
1507,2019-2-4,진짜로 재미 없어,1
1508,2019-2-27,업뎃이후 더 거지같아졌네요....,1
1509,2018-12-14,캐시슬라이드 3000원 안주시나요?ㅡ ㅡ성채10미션 했는데요,1
1510,2019-9-21,게임초기화가안돼요,1
1511,2019-12-16,오빠친구라는 앱 돈모아야서 깔았는데 좀 별로네욥,1
1512,2020-3-26,하는법을 알아가니 은근 잼나요,5
1513,2019-5-3,앱올을 통해서 성채10만들기 했는데 애디콘 적립이 안돼네요 확인해주세요,1
1514,2019-10-10,뭐 이딴게임이다있어..... 별1개도 아깝다.,1
1515,2018-11-22,잘 좀 만들어라 사람을 쓰레기가,1
1516,2020-1-8,시리즈 쿠키 왜 안줘요...,1
1517,2019-2-2,현질안해도잘커요,4
1518,2019-11-3,재미없음 깔지마셈,1
1519,2020-1-2,노가다긴하지만 재미짐,5
1520,2019-9-8,재미가 솔솔 나오는것 같아요,5
1521,2019-3-17,처음엔 캐시딸라고 시작했는데 막상해보니까 꿀잼임,3
1522,2019-11-16,재미있당 이넌게임 좋아해요.,5
1523,2020-1-5,광고가.. ㅎㄷㄷ,4
1524,2019-1-5,먹튀 갸꿀맛인가 보네 ㅋㅋㅋ,1
1525,2020-7-6,기다림의 연속이네요,4
1526,2020-6-9,좀 어렵긴 하네요,4
1527,2019-12-21,한번 하면 멈출 수 없음,5
1528,2019-1-11,아니 쿠키가 안들어와 ㅡㅡ 5일 안에 했는데,3
1529,2020-2-25,시간죽이기 좋은게임,5
1530,2019-1-22,강제 tm 동의시키는거로 신고합니다,1
1531,2019-6-9,이거 다른앱에서 포인트얻으려고하는 사람이 일부,3
1532,2019-4-2,비슷한 게임류 중에 최악인 게임,1
1533,2019-11-25,그냥시간때우기,2
1534,2020-3-23,ㅎㅎ 그냥무난한게임,3
1535,2019-12-30,개꿀잼 최고시간잘감,5
1536,2019-9-30,재밌어요 는 뻥이고,5
1537,2019-2-2,재미가 넘쳐요,5
1538,2018-11-11,안녕하세요 처음접하는게임니다,4
1539,2019-1-1,포인트두안주구 너무함,1
1540,2019-2-8,혹시 이게임 세력10만 올리기 쉽나요?,4
1541,2019-11-2,성채10 피망 리워드 주세요,1
1542,2020-4-19,게임연형편없어,1
1543,2020-1-18,올해 해본 게임중에 제일 별로,1
1544,2020-5-10,광고좀 그만 해라,1
1545,2020-6-22,여러잼난 탐험을해보자,5
1546,2019-5-21,보상 받기가 안됩니다..,1
1547,2018-12-23,ㅌ체렬ㄹ려려려쳧7효료요쳧ㄹ려려,1
1548,2018-11-14,이거 답없음 밸런스 ㄴㄷ다른나라까지 무료코인받을려고 이겜함 ㅉㅉ,1
1549,2020-2-23,뭔게이인지 절대이해안감,1
1550,2018-12-25,카카오페이지 캐쉬 지급 확인바랍니다.,1
1551,2018-10-13,개노잼 쓰레기 같은 시간낭비게임,1
1552,2018-10-23,이걸할빠엔 킹즈하는게 낳음,1
1553,2019-8-7,생각보다 괜찮아요,5
1554,2020-2-28,클래시오브클랜하던 기억이 새록새록,5
1555,2019-3-30,쓰레기 게임 하지마세요 ㅡㅡ,1
1556,2019-12-21,랙이 많이 걸립니다,3
1557,2020-1-22,전체적으로 깔끔한느낌!좋아요!,5
1558,2018-10-2,성채 레벨 10인데 왜 캐쉬 안주나요?,1
1559,2019-1-20,과금 유도 최악의 게임,1
1560,2019-5-4,성체 레벨 10 달성했는데 봄툰 코인 왜 안주나요..,1
1561,2020-6-28,시간많이걸림,5
1562,2020-4-7,이런거 할바에 그 시간에 자는게 더 이득임,1
1563,2020-9-4,최악. 별을 아예 주고 싶지않아요,1
1564,2019-3-17,파이널 판타지도 짝퉁이 있네...,1
1565,2018-12-5,네이버 웹툰 쿠키 받을라고 깔았다,3
1566,2019-9-29,정말 완벽해요,5
1567,2019-2-1,네이버 쿠키받을려고 하는중이에여 헤헿,3
1568,2018-12-15,사기꾼들 10렙 달성하면 캐쉬준담서 쌩까네 안받고 지운다 퉷~!!,1
1569,2019-12-26,잼나요. 함해보세요.,5
1570,2020-7-2,시간때우기좋음,5
1571,2018-10-1,성채 10 달성했는데 캐시슬라이드 3000캐시 안주남?,4
1572,2018-10-5,게임 하다가 잠드는건 디이블로 이후 처음,1
1573,2019-3-25,게임 내 회사운영자가 개입한다는 생각이 듬,4
1574,2021-1-23,길게보고해야하누,5
1575,2018-12-21,개같은게임 속지말고하지마라,1
1576,2019-1-10,걍 개 재미없어 이게 무슨 개임임??,1
1577,2020-2-21,확실하지않음 재미가,4
1578,2018-11-26,쿠키 내놔.. 18시간 43분전에 10만 달성했다.,1
1579,2018-12-4,캐시슬라이드 캐시왜안주나ㅡㅡ 삼처넌받을라고5일동안햇는데,4
1580,2019-5-8,레벨10됐는데 왜 하트를 안주시는 거예요?,1
1581,2020-6-4,굿 갬 간간이 퀘스트하며 하루를보내여,5
1582,2019-5-25,#w망겜 #성공적 #한마디로 #현질겜 #재미가아니라 #다른앱의 보상 #얻기위해 #하는앱,1
1583,2018-11-15,쿠키 왜안줘 ㅡㅡ 안줄꺼면 환불해줘라,1
1584,2018-11-9,이거 방빙 포인트 때문에 깐건데 사기 아니죠...?,3
1585,2019-7-1,고스톱 머니주세요,5
1586,2018-12-17,성채10 만들었는데 왜 3500 안주나요 사기?,2
1587,2018-12-18,카카오 페이지 캐쉬 지급을 원합니다.,1
1588,2018-12-14,10만세력 달성했는데 왜 네이버 쿠키 안줘요?,1
1589,2018-12-29,성채 10됬는데 왜 카카오 캐쉬 안줌?ㅋ,2
1590,2018-11-24,최악의 게임 접속도 안됨,1
1591,2020-1-2,자원모으기 힘드네요,2
1592,2020-2-25,꿀잼이네요 킬링타임....,5
1593,2019-2-14,앱받아서10랍찍었는데왜 안주노ㅡㅡ,2
1594,2019-4-3,쿠키안줌 하루만에 10만 키웠는데 ㅡㅡ,1
1595,2020-1-11,어려워요 첨하는거라,3
1596,2018-10-30,은근히재밌네요,5
1597,2018-10-2,제가좀아진짜너무좋아합니다,5
